AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,
,CSE422(55_PC-F),MMF,,CSE422(55_PC-F),MMF,,CSE422(55_PC-F),MMF,,CSE415(55_PC-E),RKR,,CSE415(55_PC-E),RKR,,CSE415(55_PC-E),RKR,,CSE135(63_P),MJZ,,CSE135(63_P),MJZ,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,
,CSE114(64_N),MUR,,CSE114(64_N),MUR,,CSE114(64_N),MUR,,CSE422(55_E),TRA,,CSE422(55_E),TRA,,CSE422(55_E),TRA,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,
,CSE234(59_A),NJR,,CSE234(59_A),NJR,,CSE234(59_A),NJR,,CSE415(55_PC-R),NK,,CSE415(55_PC-R),NK,,CSE415(55_PC-R),NK,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,
,,,,,,,CSE215(61_X),LI,,CSE215(61_X),LI,,CSE215(61_Z),MT,,CSE215(61_Z),MT,,Booked for ACM,,,Booked for ACM,,,Booked for ACM,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-201,ENG101(64_T),NAP,AB04-201,CSE233(60_PC-D),SAK,AB04-201,CSE411(56_A),MIN,AB04-201,CSE226(60_PC-D),ATR,AB04-201,MAT101(64_I),MSA*,AB04-201,CSE225(61_U),MA,AB04-201,ENG101(64_J),NAP,AB04-201,CSE411(56_PC-C),MIN,AB04-201,,
AB04-208,PHY101(64_L),MYA,AB04-208,CSE421(56_A),NH,AB04-208,MAT101(64_T),MMH*,AB04-208,ENG101(64_F),AJS,AB04-208,CSE113(64_H),ATR,AB04-208,ENG101(64_H),AJS,AB04-208,MAT101(64_H),MSA*,AB04-208,CSE414(55_PC-A),SM,AB04-208,CSE225(61_S),GR
AB04-213,STA221(60_PC-D),AST,AB04-213,CSE214(61_P),MUM,AB04-213,CSE423(54_C),DTB,AB04-213,CSE498(54_C),FZA,AB04-213,CSE423(54_B),DTB,AB04-213,CSE498(54_B),FZA,AB04-213,CSE426(54_B),MHI,AB04-213,CSE231(59_PC-A),GR,AB04-213,CSE235(59_PC-A),ZMK
AB04-216,GED131(63_D),TRN,AB04-216,CSE134(63_D),MZB,AB04-216,ENG123(63_D),SML,AB04-216,CSE411(55_PC-A),THT,AB04-216,CSE132(63_D),MAH,AB04-216,MAT211(61_K),PD,AB04-216,CSE423(55_PC-A),NIB,AB04-216,CSE112(64_H),ZZ,AB04-216,MAT211(61_Z),YA
AB04-217,GED131(62_B),ASNA,AB04-217,MAT101(64_L),MSA*,AB04-217,ENG101(64_L),MH,AB04-217,CSE427(54_B),MAHN,AB04-217,PHY101(64_D),MRRM,AB04-217,CSE411(56_B),MIN,AB04-217,GED216(61_Z),SAR,AB04-217,CSE214(61_U),NIB,AB04-217,,
AB04-218,CSE132(63_Q),MHHN,AB04-218,CSE134(63_Q),ABA,AB04-218,MAT121(63_Q),FAM,AB04-218,CSE115(64_L),TA,AB04-218,CSE115(64_R),MMH,AB04-218,PHY101(64_N),MYA,AB04-218,CSE223(60_PC-D),ARS,AB04-218,GED216(61_S),AI,AB04-218,,
AB04-219,MAT121(63_O),FAM,AB04-219,GED131(63_O),MMA,AB04-219,CSE131(63_O),TT,AB04-219,GED131(62_I),SAA,AB04-219,CSE131(63_P),TT,AB04-219,CSE333(56_PC-A),NS,AB04-219,CSE131(63_F),FNK,AB04-219,ENG123(63_F),MA*,AB04-219,CSE132(63_F),MSHN
AB04-220,GED216(61_F),NHA,AB04-220,CSE214(61_H),FHN,AB04-220,MAT211(62_I),MSH,AB04-220,CSE423(55_F),MUH,AB04-220,GED131(63_L),NT,AB04-220,CSE235(60_PC-D),MZI,AB04-220,CSE131(63_L),UA,AB04-220,CSE225(61_V),MA,AB04-220,GED216(61_V),MKS
AB04-221,ENG101(64_M),MH,AB04-221,CSE115(64_M),TA,AB04-221,PHY101(64_M),MYA,AB04-221,CSE113(64_M),MUR,AB04-221,CSE212(62_I),ZAS,AB04-221,GED131(63_F),MSS,AB04-221,MAT211(61_R),SD,AB04-221,CSE112(64_J),SH,AB04-221,,
AB04-222,CSE115(64_Q),MMH,AB04-222,MAT101(64_Q),MMH*,AB04-222,MAT211(61_F),MAH*,AB04-222,CSE113(64_Q),KD,AB04-222,ENG123(63_Q),ZF,AB04-222,ENG123(63_J),MA*,AB04-222,GED131(63_J),NT,AB04-222,CSE214(61_N),HJ,AB04-222,CSE225(61_N),UA
AB04-223,CSE411(55_F),THT,AB04-223,CSE421(55_F),TRA,AB04-223,MAT121(63_K),SS*,AB04-223,CSE113(64_E),SI,AB04-223,GED131(62_F),MSH*,AB04-223,MAT101(64_E),MPL,AB04-223,CSE134(62_F),LI,AB04-223,CSE132(62_F),MHHN,AB04-223,,
AB04-224,CSE134(63_H),AAK,AB04-224,CSE131(63_H),MHM,AB04-224,CSE414(55_F),JAP,AB04-224,PHY101(64_K),SHA,AB04-224,CSE131(63_K),MHM,AB04-224,CSE411(55_PC-L),CAA,AB04-224,CSE423(55_PC-L),MMRN,AB04-224,CSE414(55_PC-L),NK,AB04-224,CSE421(55_PC-L),MSRM
AB04-302,STA221(60_A),TF,AB04-302,CSE214(60_A),SMAH,AB04-302,MAT101(64_J),MSA*,AB04-302,CSE115(64_J),ZS,AB04-302,CSE112(64_Q),FTJ,AB04-302,PHY101(64_J),SHA,AB04-302,ECO321(57_PC-A),SMR,AB04-302,MAT211(61_T),MR,AB04-302,GED216(61_T),AI
AB04-303,PHY101(64_A),AKA,AB04-303,MAT101(64_A),MPL,AB04-303,ECO321(57_B),SMR,AB04-303,CSE323(57_B),MSZ,AB04-303,CSE112(64_K),DS,AB04-303,CSE225(61_F),AM,AB04-303,CSE331(57_B),TT,AB04-303,CSE321(57_B),KMM,AB04-303,,
AB04-304,CSE132(62_I),TR,AB04-304,CSE131(62_I),DMR,AB04-304,CSE134(62_G),FNK,AB04-304,CSE333(56_A),NS,AB04-304,CSE427(54_PC-A),NS,AB04-304,CSE115(64_D),FI,AB04-304,ENG123(63_S),ZF,AB04-304,ENG101(64_K),MH,AB04-304,,
AB04-305,CSE131(62_G),DMR,AB04-305,GED131(62_G),SAA,AB04-305,CSE134(63_L),TK,AB04-305,CSE225(60_PC-B),NRC,AB04-305,CSE427(54_C),FAF,AB04-305,CSE134(63_S),ABA,AB04-305,CSE113(64_I),ATR,AB04-305,ENG101(64_I),AJS,AB04-305,CSE233(59_PC-B),RHK
AB04-306,CSE225(61_T),MA,AB04-306,CSE112(64_D),MMI,AB04-306,PHY101(64_C),MRRM,AB04-306,CSE331(57_A),SMTS,AB04-306,CSE214(61_F),FHN,AB04-306,CSE115(64_I),ZS,AB04-306,CSE115(64_K),ZS,AB04-306,MAT211(61_M),SD,AB04-306,CSE225(61_M),PDS
AB04-307,CSE421(55_PC-B),MNF,AB04-307,CSE414(55_PC-B),SM,AB04-307,CSE423(55_PC-B),MTA,AB04-307,CSE115(64_C),FI,AB04-307,CSE131(62_J),DMR,AB04-307,CSE131(62_F),DMR,AB04-307,CSE225(61_L),IN,AB04-307,PHY101(64_E),MRRM,AB04-307,CSE214(61_D),MHIM
AB04-318(A),CSE426(54_PC-A),MHI,AB04-318(A),CSE498(54_PC-A),ZNT,AB04-318(A),CSE421(55_PC-C),THN,AB04-318(A),CSE414(55_PC-C),SM,AB04-318(A),CSE134(63_O),ACC,AB04-318(A),CSE134(63_O),ACC,AB04-318(A),CSE212(62_J),ZAS,AB04-318(A),MAT211(62_J),MSH,AB04-318(A),CSE132(62_J),MAMR
AB04-318(B),MAT101(64_D),MPL,AB04-318(B),MAT211(62_B),BCD,AB04-318(B),MAT211(62_A),BCD,AB04-318(B),CSE132(62_B),FF,AB04-318(B),CSE134(62_B),AAKN,AB04-318(B),CSE132(62_A),FF,AB04-318(B),GED216(61_U),MKS,AB04-318(B),CSE214(61_C),MHIM,AB04-318(B),MAT211(61_C),MAH*
AB04-320,CSE421(55_G),TRA,AB04-320,CSE423(55_G),MUH,AB04-320,CSE411(55_G),THT,AB04-320,CSE414(55_G),JAP,AB04-320,CSE311(59_B),NIS,AB04-320,CSE231(59_B),PDS,AB04-320,CSE132(63_O),MNF,AB04-320,GED216(61_D),RB,AB04-320,,
,,,,,,,CSE226(60_A)+CSE226,,,,,,,,,,,,,,,,,,,
AB04-801,CSE225(61_J),IN,AB04-801,CSE423(54_PC-B),LR,AB04-801,,HJ,AB04-801,MAT211(62_D),BCD,AB04-801,CSE421(56_PC-A),IJN,AB04-801,CSE423(54_PC-A),LR,AB04-801,ENG123(63_C),SML,AB04-801,MAT211(61_I),PD,AB04-801,GED216(61_L),AAM*
,,,,,,,(60_PC-A),,,,,,,,,,,,,,,,,,,
AB04-802,CSE423(55_PC-E),MTA,AB04-802,CSE411(55_PC-E),AHN,AB04-802,CSE498(54_PC-B),ZNT,AB04-802,CSE411(55_PC-H),AHN,AB04-802,CSE411(55_PC-F),AHN,AB04-802,CSE134(63_C),MZB,AB04-802,CSE132(63_B),MAH,AB04-802,MAT121(63_B),SP,AB04-802,,
AB04-803,STA221(60_PC-A),DMKH,AB04-803,CSE235(60_PC-A),MZI,AB04-803,CSE411(55_PC-R),CAA,AB04-803,CSE427(54_E),FAF,AB04-803,ECO321(57_PC-B),SMR,AB04-803,CSE323(57_PC-B),MSZ,AB04-803,CSE313(59_PC-C),RAH,AB04-803,CSE233(59_PC-C),NJR,AB04-803,CSE236(59_PC-C),TA
AB04-804,CSE423(54_E),LR,AB04-804,CSE498(54_E),FZA,AB04-804,CSE423(55_E),UH,AB04-804,CSE423(55_C),LR,AB04-804,CSE311(58_PC-C),AHS,AB04-804,CSE323(58_PC-C),NJR,AB04-804,CSE131(63_N),MHM,AB04-804,ENG123(63_N),RS,AB04-804,ENG123(63_P),ZF
AB04-813(B),CSE132(62_D),UH,AB04-813(B),CSE134(62_D),NIS,AB04-813(B),GED131(62_D),ASNA,AB04-813(B),ECO321(58_PC-A),MSB,AB04-813(B),CSE423(55_PC-C),MTA,AB04-813(B),CSE315(58_PC-B),MAHN,AB04-813(B),CSE214(61_S),ZZ,AB04-813(B),CSE225(61_O),UA,AB04-813(B),CSE214(61_O),LI
AB04-1404,,,AB04-1404,CSE414(55_PC-H),RKR,AB04-1404,CSE423(55_PC-H),MSHN,AB04-1404,CSE132(62_G),UA,AB04-1404,CSE134(62_H),FNK,AB04-1404,CSE235(59_PC-C),ZMK,AB04-1404,GED131(62_H),SAA,AB04-1404,CSE214(61_X),LI,AB04-1404,MAT211(61_X),MR
,,,,,,,,,,,"Lab (Electrical Circuit, Digital Electronics, Electronic Devices, and Circuits Lab)",,,,,,,,,,,,,,,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,04:30-05:30,
AB04-809,CSE213(62_H),ZAS,AB04-809,CSE213(62_H),ZAS,AB04-809,CSE213(62_H),ZAS,AB04-809,CSE133(63_J),OI,AB04-809,CSE133(63_J),OI,AB04-809,CSE133(63_R),MHK,AB04-809,CSE133(63_R),MHK,AB04-809,CSE133(63_C),MAH,AB04-809,CSE133(63_C),MAH
AB04-810,CSE133(63_L),OI,AB04-810,CSE133(63_L),OI,AB04-810,CSE133(63_S),MHK,AB04-810,CSE133(63_S),MHK,AB04-810,CSE133(63_N),MNF,AB04-810,CSE133(63_N),MNF,AB04-810,CSE224(60_PC-E),DS,AB04-810,CSE224(60_PC-E),DS,AB04-810,CSE224(60_PC-E),DS
AB03-103,CSE213(61_R),MJZ,AB03-103,CSE213(61_R),MJZ,AB03-103,CSE213(61_R),MJZ,AB03-103,CSE213(61_H),TR,AB03-103,CSE213(61_H),TR,AB03-103,CSE213(61_H),TR,AB03-103,CSE213(61_P),NAA,AB03-103,CSE213(61_P),NAA,AB03-103,CSE213(61_P),NAA
EC-106,CSE213(61_K),ZHZ,EC-106,CSE213(61_K),ZHZ,EC-106,CSE213(61_K),ZHZ,EC-106,CSE213(61_C),MB,EC-106,CSE213(61_C),MB,EC-106,CSE213(61_C),MB,EC-106,CSE213(62_C),MNI,EC-106,CSE213(62_C),MNI,EC-106,CSE213(62_C),MNI
,,,,,,,,,,,,,Tuesday,,,,,,,,,,,,,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,04:30-05:30,
Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher
AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,
(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,
AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,
(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,
ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,
AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,,AB04-501(A),,
,CSE335(57_A),MJA,,CSE335(57_A),MJA,,CSE335(57_A),MJA,,CSE322(57_PC-A),ZH,,CSE322(57_PC-A),ZH,,CSE322(57_PC-A),ZH,,CSE422(56_B1),IJN,,CSE422(56_B1),IJN,,CSE422(56_B1),IJN
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,,AB04-501(B),,
,CSE114(64_H),ATR,,CSE114(64_H),ATR,,CSE114(64_H),ATR,,CSE114(64_C),SRH,,CSE114(64_C),SRH,,CSE114(64_C),SRH,,CSE335(56_B2),FHE,,CSE335(56_B2),FHE,,CSE335(56_B2),FHE
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,
,CSE322(57_B),KMM,,CSE322(57_B),KMM,,CSE322(57_B),KMM,,CSE135(63_S),ABA,,CSE135(63_S),ABA,,CSE215(61_Q),MUM,,CSE215(61_Q),MUM,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,
,CSE135(63_L),TK,,CSE135(63_L),TK,,,,,CSE422(55_B),NNM,,CSE422(55_B),NNM,,CSE422(55_B),NNM,,CSE415(55_G),JAP,,CSE415(55_G),JAP,,CSE415(55_G),JAP
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,,AB04-510,,
,CSE114(64_Q),KD,,CSE114(64_Q),KD,,CSE114(64_Q),KD,,CSE114(64_G),SI,,CSE114(64_G),SI,,CSE114(64_G),SI,,CSE114(64_J),AAM,,CSE114(64_J),AAM,,CSE114(64_J),AAM
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,
,CSE234(59_PC-A),SZ,,CSE234(59_PC-A),SZ,,CSE234(59_PC-A),SZ,,CSE215(60_PC-C),FTJ,,CSE215(60_PC-C),FTJ,,CSE215(60_PC-C),FTJ,,CSE215(61_U),MFHN,,CSE215(61_U),MFHN,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,
,CSE312(59_PC-B),FKM,,CSE312(59_PC-B),FKM,,CSE312(59_PC-B),FKM,,CSE316(58_PC-C),MTA,,CSE316(58_PC-C),MTA,,CSE316(58_PC-C),MTA,,Booked for ACM,,,Booked for ACM,,,Booked for ACM,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,
,CSE215(60_PC-E),SS,,CSE215(60_PC-E),SS,,CSE215(60_PC-E),SS,,CSE215(60_A),SMAH,,CSE215(60_A),SMAH,,CSE215(60_A),SMAH,,CSE415(55_PC-F),RKR,,CSE415(55_PC-F),RKR,,CSE415(55_PC-F),RKR
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,
,CSE422(55_PC-R),MSRM,,CSE422(55_PC-R),MSRM,,CSE422(55_PC-R),MSRM,,CSE324(58_A),SL,,CSE324(58_A),SL,,CSE324(58_A),SL,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,,AB04-517(A1),,
,CSE335(56_C1),MA,,CSE335(56_C1),MA,,CSE335(56_C1),MA,,CSE415(56_PC-B1),FH,,CSE415(56_PC-B1),FH,,CSE415(56_PC-B1),FH,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,,AB04-517(A2),,
,CSE415(56_C2),TI,,CSE415(56_C2),TI,,CSE415(56_C2),TI,,CSE335(56_PC-B2),ASN,,CSE335(56_PC-B2),ASN,,CSE335(56_PC-B2),ASN,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,,AB04-517(B1),,
,,,,,,,,,,CSE335(56_A1),MHD,,CSE335(56_A1),MHD,,CSE335(56_A1),MHD,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,,AB04-517(B2),,
,,,,,,,,,,CSE422(56_A2),NH,,CSE422(56_A2),NH,,CSE422(56_A2),NH,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,
,CSE215(61_F),FHN,,CSE215(61_F),FHN,,CSE135(62_B),AAKN,,CSE135(62_B),AAKN,,CSE324(57_PC-B),MSZ,,CSE324(57_PC-B),MSZ,,CSE324(57_PC-B),MSZ,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,
,CSE415(55_PC-C),SM,,CSE415(55_PC-C),SM,,CSE415(55_PC-C),SM,,CSE422(55_PC-B),MNF,,CSE422(55_PC-B),MNF,,CSE422(55_PC-B),MNF,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,,
,CSE314(59_A),RAH,,CSE314(59_A),RAH,,CSE314(59_A),RAH,,CSE415(55_PC-D),TI,,CSE415(55_PC-D),TI,,CSE415(55_PC-D),TI,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,
,CSE415(55_A),SNA,,CSE415(55_A),SNA,,CSE415(55_A),SNA,,CSE312(58_B),ZNT,,CSE312(58_B),ZNT,,CSE312(58_B),ZNT,,,,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,,AB04-814,,
,CSE422(55_PC-A),MNH,,CSE422(55_PC-A),MNH,,CSE422(55_PC-A),MNH,,CSE422(55_F),TRA,,CSE422(55_F),TRA,,CSE422(55_F),TRA,,Booked for ACM,,,Booked for ACM,,,Booked for ACM,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
,,,,,,,,,,,,,,,,CSE124(63_L)+CSE124,,,,,,,,,,
AB04-201,MAT101(64_E),MPL,AB04-201,CSE225(61_K),IN,AB04-201,ENG123(63_L),RS,AB04-201,CSE132(63_J),OI,AB04-201,MAT121(63_Q),FAM,AB04-201,,MRI,AB04-201,GED131(63_M),MMA,AB04-201,ENG123(63_M),RS,AB04-201,,
,,,,,,,,,,,,,,,,(63_M),,,,,,,,,,
AB04-208,GED131(63_A),MNF,AB04-208,CSE134(63_A),MSA,AB04-208,CSE325(57_PC-A),MM,AB04-208,CSE134(63_B),MSA,AB04-208,CSE325(57_B),AS,AB04-208,CSE334(57_B),MJA,AB04-208,CSE214(61_V),NIB,AB04-208,PHY101(64_C),MRRM,AB04-208,,
